date,open,high,low,close
2020-05-15,108862.31799636522,108890.56900167443,108855.79327427603,108863.67230918352
2020-05-18,108867.63753559526,108899.83350146284,108851.85346284324,108871.3364303694
2020-05-19,108882.06354557822,108901.29517423501,108860.79529315197,108881.35051382937
2020-05-20,108898.11106466744,108902.02652628123,108864.4502782376,108896.83401692267
2020-05-21,108905.08675579271,108911.4126589683,108899.51419977982,108907.20190606176
2020-05-22,108917.79650897115,108932.33866011955,108884.24022082335,108915.42514824739
2020-05-25,108915.21871543908,108944.71110577404,108907.18226578464,108916.68067375394
2020-05-26,108923.46364935183,108931.96092481137,108922.3215334464,108926.232502098
2020-05-27,108926.98156105653,108937.29096069929,108919.30623077022,108926.44578845095
2020-05-28,108931.12195903769,108938.53456872959,108919.28457042447,108928.80965210631
2020-05-29,108938.3266546426,108962.31214621026,108920.63182629195,108940.22820911619
2020-06-01,108952.04502602479,108973.51922371796,108944.51591167429,108951.05314935674
2020-06-02,108958.17291844513,108962.53240101156,108956.00375903337,108958.45339336334
2020-06-03,108968.08664988793,108971.8051902609,108956.96903618472,108959.61334893873
2020-06-04,108964.00227582769,108976.76930510896,108943.72357599651,108966.12795487118
2020-06-05,108975.56551639993,108987.37362223172,108959.15847796603,108971.41300159831
2020-06-08,108981.80332571751,108998.91167205214,108966.77300241767,108981.96036458283
2020-06-09,108998.61100070152,109007.15669758615,108989.07656874263,108998.99128671254
2020-06-10,109010.02400399896,109010.11476022238,109002.89777630319,109007.85900866435
2020-06-11,109015.42373585186,109018.08418759351,109003.39794427274,109012.74176415223
2020-06-12,109019.86060495388,109041.07792306095,109010.41225274005,109016.05955803102
2020-06-15,109024.82113611336,109028.80855972902,109009.49638718217,109023.83518090795
2020-06-16,109029.32681896462,109044.52575186394,109025.40217607179,109031.12800813389
2020-06-17,109032.90899318323,109036.92016427171,109026.55457858091,109034.52193149578
2020-06-18,109044.5163120112,109072.48609013925,109028.05992819273,109042.98735243855
2020-06-19,109048.12639796513,109057.50173837683,109046.24523412889,109046.3836983533
2020-06-22,109063.02628026232,109067.72307934465,109027.70937699606,109058.83212744023
2020-06-23,109072.33802122962,109096.71126883173,109069.93652905253,109071.08272986337
2020-06-24,109086.60223972033,109107.82310435052,109035.52038757966,109083.42173492456
2020-06-25,109094.07584614647,109119.3766960286,109074.50075170562,109089.52553304212
2020-06-26,109100.078016929,109110.96754388,109092.13277881806,109099.5836152954
2020-06-29,109102.59866131975,109118.53137752519,109095.11315665889,109107.05533727452
2020-06-30,109109.96225776941,109114.43909291577,109067.59484746584,109113.50008902891
2020-07-01,109115.83009779577,109129.47371913848,109113.50312360605,109120.14350640035
2020-07-02,109127.71941645125,109129.08736457935,109120.27137089276,109122.9446453082
2020-07-03,109122.62696474014,109146.19434748797,109093.79016666581,109125.16919052463
2020-07-06,109140.04197438435,109150.31616336611,109115.65020642274,109136.34644968812
2020-07-07,109145.33870380714,109150.45303389557,109114.99321262265,109143.58150807244
2020-07-08,109157.59301485747,109169.68817352742,109148.67854139315,109152.44720747696
2020-07-09,109167.46333048923,109180.58195404202,109153.59319585319,109164.45404903077
2020-07-10,109165.21440826707,109180.90727689942,109127.11671203413,109165.52151905072
2020-07-13,109169.78490740426,109187.37974742308,109167.69945168162,109170.38499875544
2020-07-14,109179.34184128913,109200.1567857727,109173.93035732034,109179.0863381293
2020-07-15,109189.18050013167,109210.30760284452,109178.41827612366,109188.65471727597
2020-07-16,109193.55418846098,109202.20983455444,109192.18580914463,109195.14641947436
2020-07-17,109207.1652515124,109245.80001170748,109190.03165719121,109207.26313640516
2020-07-20,109220.93267634649,109235.86332109259,109201.89990160115,109216.10471616048
2020-07-21,109214.14477267268,109233.52437495475,109203.72534158315,109219.25118760516
2020-07-22,109224.30359691978,109228.07020254487,109214.57660955927,109223.5281325012
2020-07-23,109232.02915832524,109251.28035523696,109216.89542789332,109234.75001674319
2020-07-24,109245.16645381742,109249.31694706783,109228.09083095024,109244.605342569
2020-07-27,109247.5286649386,109251.02241507366,109244.68192257939,109245.00909761297
2020-07-28,109258.22711628706,109268.76047520278,109237.86225419553,109258.39994682843
2020-07-29,109271.11101571235,109300.07011881804,109248.01762087057,109268.7920549528
2020-07-30,109277.39590869944,109310.75723544844,109257.14964018966,109282.1654269036
2020-07-31,109291.95159071728,109297.66713744008,109277.97391179187,109288.63062337929
2020-08-03,109293.63841076601,109300.42066570347,109292.10797055287,109295.44779849396
2020-08-04,109300.80919436432,109309.50343733755,109292.42224632695,109298.94197015495
2020-08-05,109317.63703272342,109319.87957570405,109316.61633196639,109317.08968843549
2020-08-06,109316.63118499648,109337.55194606428,109316.25927184557,109324.38787153385
2020-08-07,109336.46981193777,109341.02903133378,109331.4184313439,109338.73800430218
2020-08-10,109344.81035960044,109351.07023943854,109333.66346059382,109344.14883449663
2020-08-11,109357.46612751068,109367.85980650976,109320.33944647865,109352.80419926597
2020-08-12,109354.9805941774,109385.46143403364,109350.6903902444,109354.11878931969
2020-08-13,109361.36040836394,109383.536080246,109351.50025160878,109360.58732072462
2020-08-14,109368.28428808933,109406.69689990983,109348.75336355099,109372.52234035822
2020-08-17,109379.8088051855,109394.52073099125,109364.62996005053,109375.51536509593
2020-08-18,109393.22550626122,109408.43047575216,109377.0083780639,109387.80427527566
2020-08-19,109397.23895166843,109418.36265632819,109385.77747076128,109397.15322653906
2020-08-20,109400.31815169446,109402.75384836682,109397.04284851739,109400.97742283912
2020-08-21,109402.11388460598,109419.15169094302,109401.33822419752,109406.9710337534
2020-08-24,109415.78473422346,109424.59264812856,109408.55898399439,109413.13477104659
2020-08-25,109429.0435316719,109443.5490853064,109404.31914920028,109420.93669369482
2020-08-26,109428.94345705541,109441.00196586402,109407.26682423874,109426.79211783105
2020-08-27,109435.2740767823,109437.22559617272,109425.89343657337,109431.48296622784
2020-08-28,109439.8908772989,109468.51958811963,109401.11928662231,109438.26461541776
2020-08-31,109439.20200880362,109444.53353649192,109427.8594544935,109442.15705646333
2020-09-01,109449.00896806583,109450.35921946411,109442.93594964732,109444.99895017277
2020-09-02,109449.10251954432,109463.37809736481,109435.8579662675,109452.80624424273
2020-09-03,109463.70574642796,109475.13604313652,109460.02932551446,109464.33774114495
2020-09-04,109467.05680955948,109495.35315284923,109445.40482890603,109466.22025432448
2020-09-07,109476.88301591267,109495.02918020124,109460.00124260185,109474.23428693034
2020-09-08,109480.88241914743,109496.64167479094,109478.12321116653,109479.63446215114
2020-09-09,109484.88638390509,109497.02154103461,109478.57537046899,109483.72588040259
2020-09-10,109492.85516680818,109513.12191635268,109491.43608690937,109495.13963101346
2020-09-11,109497.1988380152,109532.59008891441,109482.14656117228,109501.06695225708
2020-09-14,109515.24460099413,109520.22723877033,109500.16867585856,109515.06015898935
2020-09-15,109517.81021720104,109530.70057177187,109512.96853004284,109519.94080153276
2020-09-16,109525.56345262306,109535.90279492436,109525.16007404278,109529.48680950726
2020-09-17,109532.77983806653,109552.5498622433,109528.98645318238,109536.57767748104
2020-09-18,109540.091204822,109555.22760842822,109531.82582785063,109541.56159024453
2020-09-21,109546.35455383432,109573.70648982318,109532.56016512716,109551.91229041484
2020-09-22,109555.24995401401,109580.54103288578,109554.34088179178,109559.29236012255
2020-09-23,109564.7997916582,109570.75832267251,109558.04981815684,109569.7052024454
2020-09-24,109578.06281480788,109587.75476434753,109572.65133868225,109577.51603641653
2020-09-25,109582.39672408388,109593.64291330136,109559.99952770604,109581.17277139533
2020-09-28,109594.78591731213,109618.09906905451,109573.75017919188,109588.76449442258
2020-09-29,109592.47972570294,109612.74409133068,109580.99323562195,109596.97231510063
2020-09-30,109606.76737603942,109626.5242366739,109600.06233081082,109608.80616691615
2020-10-01,109615.9189250548,109621.54734507938,109589.32788580625,109613.18109088682
2020-10-02,109620.37345005877,109632.54018622737,109619.53197362417,109621.02377147375
2020-10-05,109621.1552627367,109623.67634303075,109608.18365666854,109622.13625655283
2020-10-06,109637.86973790423,109641.08490220303,109612.89697483585,109632.7422287942
2020-10-07,109635.40107841707,109651.22869157132,109620.4843259456,109636.41629689564
2020-10-08,109633.7222742033,109661.15081523333,109624.59407000276,109637.1908588113
2020-10-09,109641.00317159461,109659.08541494273,109638.23468417821,109644.9539914742
2020-10-12,109658.3838142758,109680.16917266074,109655.43014021333,109657.37673130886
2020-10-13,109660.19466832622,109689.63321087793,109644.49091316156,109659.27894351601
2020-10-14,109658.8116940636,109672.67854786482,109651.69736633703,109662.92680117446
2020-10-15,109664.99751283706,109685.74258358391,109649.63768534243,109667.95370161024
2020-10-16,109673.03985293831,109680.79234742216,109664.2228914318,109671.43571502487
2020-10-19,109682.68522689579,109683.84250202202,109651.36511332917,109680.95342657821
2020-10-20,109683.79429054722,109689.96542778223,109679.43343131214,109685.72395679803
2020-10-21,109692.70454645775,109708.92389023134,109687.79352821615,109690.8378978522
2020-10-22,109702.8866832088,109717.7358457117,109697.59693676895,109701.17111944692
2020-10-23,109700.79981567689,109707.60672052363,109690.17567488318,109706.14906092305
2020-10-26,109714.94399006283,109720.6847402178,109708.67611767047,109715.88018131418
2020-10-27,109721.2400174,109737.19336909309,109719.6942524177,109719.99464062664
2020-10-28,109721.4268594633,109728.94406850888,109696.50628161296,109723.14608656979
2020-10-29,109717.38749380612,109727.75347892016,109708.27784486255,109723.80428941302
2020-10-30,109738.40005639628,109754.56940982357,109730.33471405081,109739.24910056067
2020-11-02,109748.22434391198,109748.30206043925,109742.6449967411,109745.96806443215
2020-11-03,109759.68501466137,109764.18961154816,109733.73030718652,109754.94379790394
2020-11-04,109756.24725188426,109764.73469763823,109754.90470090424,109762.81959986802
2020-11-05,109779.29941093274,109781.87916274273,109758.70506777508,109771.45944689604
2020-11-06,109776.27678382046,109789.67888352892,109761.99913480174,109779.65819281354
2020-11-09,109798.16197358276,109804.191314869,109794.83441766218,109795.29106097035
2020-11-10,109802.83794881812,109814.07923444794,109774.14921181052,109799.13535460652
2020-11-11,109803.85455808253,109813.55230883452,109789.87585151926,109800.90550618213
2020-11-12,109805.30652294686,109824.59994008733,109792.32462817346,109804.85766750819
2020-11-13,109804.03457848109,109832.91374061836,109800.57472126943,109807.51883146916
2020-11-16,109820.38635604303,109826.28271622688,109815.37659466288,109818.50667967908
2020-11-17,109827.64249298691,109836.00682269297,109817.84339997898,109829.78819251724
2020-11-18,109826.37484550632,109836.51951802125,109812.53481325261,109833.94293033663
2020-11-19,109844.86788313194,109851.65024200044,109825.72263329638,109836.38118723079
2020-11-20,109845.08630668411,109852.78405179904,109835.5777904586,109842.96200061822
2020-11-23,109861.98072751518,109873.72535136703,109817.21018778103,109856.52649612972
2020-11-24,109850.51335003604,109855.91953118857,109849.16799963261,109853.24821845852
2020-11-25,109867.75723400482,109885.25269434201,109859.52157430052,109863.35472553459
2020-11-26,109871.82131209924,109891.83890691657,109856.66465562375,109867.0517046248
2020-11-27,109883.87682178448,109898.8281025391,109857.48470984433,109879.21317321097
2020-11-30,109882.83785844783,109891.51087215,109865.00456204072,109882.90147744746
2020-12-01,109886.15242800736,109902.2290203699,109885.23794673283,109889.7598141386
2020-12-02,109891.20275931545,109902.76214633534,109886.70834530583,109891.73469773604
2020-12-03,109889.21735899274,109912.711142491,109861.54484494448,109895.82566633404
2020-12-04,109904.26298581802,109912.63649158755,109866.62514716526,109909.36902298623
2020-12-07,109920.92715407323,109932.96979000457,109907.32314894178,109920.65133772978
2020-12-08,109924.07046972388,109932.64123105843,109908.25209205975,109927.04466512118
2020-12-09,109931.07063507401,109943.05143119763,109921.71295354243,109931.56397564037
2020-12-10,109931.66174784012,109934.87084203422,109925.6678623604,109931.98874709432
2020-12-11,109944.20630139227,109946.83287989834,109931.2144393455,109938.41412024671
2020-12-14,109950.18338694562,109950.7204314248,109945.96743948162,109946.29050723636
2020-12-15,109953.81967205254,109962.30352148996,109929.95042499533,109953.95428980503
2020-12-16,109965.20582069564,110020.12204784874,109952.32939642733,109961.57912209313
2020-12-17,109962.75274415014,109966.48441781406,109957.54729744594,109965.09188358422
2020-12-18,109971.81609697048,110001.27030371182,109953.07473387755,109972.82678804276
2020-12-21,109983.40276745497,109987.06559272851,109967.18590905519,109980.67209452462
2020-12-22,109990.10936094313,110010.79624877167,109983.16746204828,109993.83434267584
2020-12-23,110008.46433430833,110013.40956107201,110003.52100809803,110009.30127649324
2020-12-24,110012.79078280531,110022.59486930983,109986.4139745217,110016.75332038557
2020-12-25,110022.04051380436,110024.73867786222,110014.00355781625,110021.68809658087
2020-12-28,110034.32571532858,110036.32165473228,110028.12281957666,110029.42816806182
2020-12-29,110032.74139229351,110043.23630735048,110019.92616399561,110034.9976829608
2020-12-30,110040.70558618556,110049.46242858894,110034.90988764405,110040.02794769782
2020-12-31,110045.10138138522,110061.65178655916,110029.3978689211,110047.79334709013
2021-01-01,110048.17148253579,110069.44256306547,110046.51461540005,110051.62012936552
2021-01-04,110058.33700780911,110062.27785546795,110054.43945577505,110062.04455637014
2021-01-05,110073.99315041762,110088.33722135302,110038.91018054422,110069.6288941734
2021-01-06,110085.7162338127,110089.46699945087,110078.31218260048,110078.62892740084
2021-01-07,110087.34629837288,110088.42881462385,110076.11852494926,110085.89716725696
2021-01-08,110088.83927056054,110093.5438891652,110086.2999538785,110090.98814946794
2021-01-11,110097.31098613198,110104.25352695739,110080.91709591179,110095.19631122895
2021-01-12,110101.24423663263,110114.64674200396,110082.17285699784,110102.24720721165
2021-01-13,110110.45636090456,110114.05193022401,110097.64610330423,110108.05216586194
2021-01-14,110117.86075210938,110127.96799458891,110098.60154744763,110116.98777119478
2021-01-15,110125.80915683456,110137.5084642388,110108.79744289798,110124.97004438199
2021-01-18,110129.34264556842,110154.23020363694,110127.34098821423,110127.5208173903
2021-01-19,110134.05082167708,110139.98986772123,110119.27004837822,110135.78930258802
2021-01-20,110137.2047574501,110142.78439317331,110119.68509318808,110138.41786091945
2021-01-21,110138.78821364722,110165.92706153584,110135.60723919496,110143.95195041738
2021-01-22,110149.44892765614,110167.09245329961,110131.57787943483,110150.7745359805
2021-01-25,110146.20644479866,110158.48101193781,110136.38619296823,110150.47344286885
2021-01-26,110158.40542906318,110164.83042069152,110144.96885123789,110158.8394726603
2021-01-27,110164.570513211,110202.74136993922,110161.92254561729,110167.44340605916
2021-01-28,110175.11501254642,110181.00961936057,110148.22570897493,110174.81130928546
2021-01-29,110182.47375811481,110190.67854029438,110179.42278901247,110181.11404019556
2021-02-01,110183.35925784193,110190.18621753012,110173.66109185263,110187.61962555513
2021-02-02,110189.27363039795,110212.92807932686,110187.05863008255,110191.71346768069
2021-02-03,110195.80473049627,110218.65609717713,110188.88384110048,110198.63466620177
2021-02-04,110206.66369926295,110212.76837213899,110190.3625114699,110204.42421898771
2021-02-05,110217.91004664064,110223.78748809246,110190.9860694,110212.79096055847
2021-02-08,110218.5290260464,110222.12900090597,110206.43417199179,110215.97441620029
2021-02-09,110223.86851905324,110242.49203272816,110206.4976392644,110224.91677583633
2021-02-10,110237.88467057915,110259.50953851755,110218.02608175491,110233.48965141024
2021-02-11,110236.3810768722,110245.8411600464,110229.54164926441,110240.92340008153
2021-02-12,110251.66465494556,110273.5065739253,110229.0971746257,110247.16658078918
2021-02-15,110255.40729774017,110270.85967039829,110250.54601838587,110257.37594035907
2021-02-16,110250.37665388643,110276.0075052589,110227.68659058382,110258.71753353189
2021-02-17,110276.51176110173,110318.94727354814,110261.30896650211,110268.55934688447
2021-02-18,110282.26556597221,110295.44032774822,110270.76264120861,110277.53149674923
2021-02-19,110283.569350738,110295.55774599232,110271.63021695067,110286.66500191936
2021-02-22,110296.70527823188,110309.78025302045,110284.58701198042,110296.1982522891
2021-02-23,110300.94017630597,110353.35959599662,110286.91142742468,110301.58367466273
2021-02-24,110308.8524968394,110317.77583391694,110286.78750165158,110308.54583442952
2021-02-25,110314.64420844176,110321.74867591348,110310.76543780464,110319.09406775438
2021-02-26,110326.77214278272,110343.33373358625,110325.97475709612,110328.81662473072
2021-03-01,110339.04735964072,110348.22136193853,110336.48677688128,110337.64347579249
2021-03-02,110340.25428332188,110349.07952942757,110333.43841284748,110339.58619481201
2021-03-03,110353.33545880156,110356.5398728498,110328.1694730853,110349.73774327154
2021-03-04,110362.6548780118,110372.56852846828,110356.06153790811,110362.41562723952
2021-03-05,110381.50197826939,110403.21597829135,110363.60312659989,110374.4543132117
2021-03-08,110381.24263073526,110399.36297873945,110362.55094604423,110383.38982540676
2021-03-09,110385.9371081682,110392.79661393914,110363.8398544878,110385.15911099235
2021-03-10,110391.18033656146,110417.75726372148,110386.09745481376,110396.92929024926
2021-03-11,110400.58087231609,110428.6201763509,110374.48045531401,110404.34027170239
2021-03-12,110406.19577099291,110425.64880784134,110393.21452825639,110402.21019311012
2021-03-15,110408.8906144201,110423.00328517475,110399.69706718181,110411.71902272254
2021-03-16,110415.34236111223,110433.32063240508,110413.48448295216,110413.75033559023
2021-03-17,110416.37926069739,110419.15874532187,110393.06812702556,110416.56457326944
2021-03-18,110418.89109082689,110425.5443280963,110398.38737288752,110422.02473769995
2021-03-19,110434.07035458891,110436.3275081403,110423.89463995899,110435.11510241148
2021-03-22,110440.08902009083,110444.45349293895,110430.6835211957,110441.63172099477
2021-03-23,110449.25358974034,110458.51497971735,110429.40796846627,110450.71568734571
2021-03-24,110467.9683838335,110473.89098186813,110464.58080475955,110465.70755920072
2021-03-25,110482.0407119146,110494.85926950595,110464.62399125544,110480.08367825135
2021-03-26,110485.93798749817,110491.29118746184,110476.22505120691,110487.67026458804
2021-03-29,110491.98287208828,110499.10032308313,110470.84038991519,110494.7041804998
2021-03-30,110498.50770996699,110500.18551047085,110481.00495167397,110497.66069796344
2021-03-31,110502.58281943145,110509.4916768306,110493.48233379987,110502.8828656667
2021-04-01,110515.6691464445,110527.87740715346,110497.21209445661,110512.58429905715
2021-04-02,110530.13310281624,110534.20507009077,110504.16030208011,110522.1672221044
2021-04-05,110533.13694833237,110537.5603042891,110510.52451818607,110530.60817502909
2021-04-06,110542.48319084616,110548.47345048648,110538.38749365733,110542.58738165935
2021-04-07,110546.98177769459,110569.77443773844,110531.46885141713,110547.49790960722
2021-04-08,110552.7035211651,110568.86516960712,110550.92795986765,110555.27360352648
2021-04-09,110563.47855712731,110582.07047317269,110553.1889259622,110566.19857548046
2021-04-12,110573.52491257388,110586.72257363157,110551.71379564652,110576.53515910538
2021-04-13,110587.63293669409,110595.12123384667,110582.89378397347,110588.81894220831
2021-04-14,110597.12559349807,110623.24752545057,110589.78404539598,110598.40702383536
2021-04-15,110607.40060573266,110621.57082921396,110599.17416683213,110605.16941361298
2021-04-16,110613.42118560903,110622.32969225789,110583.25136152776,110614.61818265403
2021-04-19,110618.01545271919,110630.91857250211,110606.44843747269,110618.6078018685
2021-04-20,110549.3746065301,110570.76048964506,110532.62512384818,110553.02942860677
2021-04-21,110581.19002673026,110592.29146192873,110570.70247779063,110576.25629984266
2021-04-22,110575.57164575857,110579.16422678251,110572.60258239308,110574.05068652981
2021-04-23,110591.75369109416,110597.53904979397,110574.36266211487,110586.38707158649
2021-04-26,110520.87035440894,110527.32798121919,110512.65056357018,110518.47969703283
2021-04-27,110508.34404389956,110512.92397254713,110480.37798476098,110503.87513604382
2021-04-28,110479.13538891822,110491.1481149897,110464.74524302779,110479.88085149456
2021-04-29,110447.46384932897,110447.86160094944,110431.54305385066,110445.3123669051
2021-04-30,110363.22828575512,110371.95597266086,110351.68663235828,110355.11176664659
2021-05-03,110338.0462239763,110342.39291958454,110327.55917003937,110341.71682736112
2021-05-04,110381.13780575295,110387.99445928699,110371.17778854152,110377.60899888776
2021-05-05,110397.94274041755,110414.2427378843,110384.87717720284,110392.84890776231
2021-05-06,110370.07442610881,110372.5889205387,110342.8276812022,110368.81104337568
2021-05-07,110370.51164181682,110375.6858243949,110341.52359590038,110368.21600450967
2021-05-10,110402.32691112232,110406.20230287005,110398.21434245529,110398.48800771918
2021-05-11,110286.06040771512,110299.61109817683,110285.43882987065,110288.07129321301
2021-05-12,110284.34206652519,110292.48081202942,110281.83084972716,110283.08983134075
2021-05-13,110302.15382242115,110342.04379386056,110299.34715809354,110304.81783722801
2021-05-14,110330.02924111341,110336.63991192622,110324.92368427484,110332.10298223738
2021-05-17,110398.23750228094,110405.18328218919,110383.17461003465,110400.13219051778
2021-05-18,110445.09521286357,110451.19491242411,110438.11814844323,110445.53401768164
2021-05-19,110458.48585798693,110496.98283094158,110456.12679208662,110458.03653107148
2021-05-20,110471.50467081716,110473.36260599789,110470.11386632713,110470.1155713161
2021-05-21,110497.24065916645,110512.19116577075,110495.62822545561,110501.59338523589
2021-05-24,110486.10063171171,110506.87095146946,110477.4573487949,110480.02030544619
2021-05-25,110481.96337011874,110485.77315743512,110463.42409450698,110478.41278324847
2021-05-26,110516.89303167978,110528.5560687709,110514.5321614162,110514.6623433716
2021-05-27,110591.8605607926,110596.23764200858,110589.24964751356,110592.96015196742
2021-05-28,110586.31553973795,110589.0878756095,110585.5437424363,110586.58945973814
2021-05-31,110586.33693142685,110594.73551498528,110569.6080658434,110584.65343216495
2021-06-01,110593.85695987564,110594.64690156578,110580.14313137534,110592.59263991646
2021-06-02,110641.15760036254,110666.63318514991,110625.40749357665,110646.32078767677
2021-06-03,110647.38609332601,110650.76489502966,110642.21852683423,110645.10825553321
2021-06-04,110712.84735975726,110724.48245289856,110693.18021606955,110703.88261699205
2021-06-07,110659.53645844445,110694.75391242992,110643.61564009007,110665.2163282949
2021-06-08,110660.83390933032,110671.43163234596,110654.20328799484,110657.77487646542
2021-06-09,110650.98377612323,110655.06278402162,110641.9727943826,110649.84827019801
2021-06-10,110680.96525350271,110699.06498703087,110654.5531157777,110681.30849916185
2021-06-11,110727.33996146105,110742.62659136046,110697.77382186396,110723.11891424099
2021-06-14,110659.10035097701,110687.69878044036,110658.61613396414,110662.74113991625
2021-06-15,110626.63771986215,110642.87755766988,110624.55892465904,110626.13643488381
2021-06-16,110644.11639799064,110645.88435171092,110623.60890616049,110639.61053403486
2021-06-17,110612.65649256493,110617.13950238893,110611.60930675795,110613.26278819943
2021-06-18,110551.07788807445,110555.05309599849,110542.02000367704,110552.36567717353
2021-06-21,110594.25880772166,110598.79089577425,110560.98626061808,110593.90487605447
2021-06-22,110612.2934133766,110616.66849575621,110596.17747647065,110613.66367942061
2021-06-23,110638.15828548593,110649.894717453,110631.92646618419,110633.39077929505
2021-06-24,110611.57740731619,110645.92748896641,110598.86948598691,110614.3729506372
2021-06-25,110658.22128253488,110668.29646171293,110639.48580650824,110655.53048872389
2021-06-28,110642.0720374681,110676.32260619232,110640.54161785377,110645.9320888668
2021-06-29,110691.85221718789,110692.87160379862,110683.9910263347,110689.78949997973
2021-06-30,110652.9994955333,110653.39093976431,110616.97478554866,110653.32289394202
2021-07-01,110611.1919901207,110644.29109358812,110597.80003241227,110619.15747603467
2021-07-02,110627.32557499851,110637.66652696549,110626.61065057354,110627.34400445857
2021-07-05,110595.96036740286,110612.25358989742,110586.07976044332,110599.25071862669
2021-07-06,110624.89841670367,110627.70653807784,110623.68273638752,110626.26876124144
2021-07-07,110641.41692640255,110666.43192093025,110618.6295617066,110636.67227100661
2021-07-08,110596.30767903096,110627.82840544886,110590.18574450022,110599.75342229208
2021-07-09,110599.39819505271,110620.75795627448,110597.78494587094,110602.66804632988
2021-07-12,110593.05958737302,110608.61016453004,110581.93247070421,110588.6169388024
2021-07-13,110625.60784273087,110632.22056091158,110608.27826014292,110625.25025196947
2021-07-14,110604.70232539512,110610.97712204332,110584.75018705237,110599.94813264234
2021-07-15,110583.37903094577,110597.39574371047,110576.26477318071,110582.38120882343
2021-07-16,110628.10949102366,110641.61820197786,110623.45069830005,110630.83068503848
2021-07-19,110720.16991849263,110729.26000710657,110703.69284276174,110720.37442060819
2021-07-20,110804.12715246865,110816.52723415008,110798.3200448147,110800.33476717731
2021-07-21,110805.76620331827,110817.0897389187,110799.55886368337,110802.86368764372
2021-07-22,110811.62061052269,110813.09828653537,110805.60264717131,110811.61787592646
2021-07-23,110873.1066534299,110894.88401595328,110871.49209156609,110872.95622241776
2021-07-26,110867.63172884763,110883.66474082283,110855.25193006781,110867.97883016798
2021-07-27,110827.14086316875,110837.5877890184,110804.12596717193,110828.92486468249
2021-07-28,110839.55752782806,110840.6219685559,110801.31870047422,110833.59988857993
2021-07-29,110851.68273931171,110857.42706117519,110845.8173673689,110851.66055980122
2021-07-30,110815.00584773211,110846.8334823367,110809.00047005364,110818.4945750885
2021-08-02,110751.17407678269,110764.40312842093,110747.66168754746,110752.64532942853
2021-08-03,110697.41660842866,110705.74794821975,110676.23323308225,110695.17614884637
2021-08-04,110723.77199850889,110724.26002073025,110715.26836684447,110721.79332021326
2021-08-05,110691.03526245676,110700.25252213559,110689.87525983815,110691.45825956078
2021-08-06,110683.74260499603,110699.80259526354,110680.3876599479,110685.80437586593
2021-08-09,110694.38046960227,110695.25461134578,110692.41481302623,110694.30672323945
2021-08-10,110713.91029575308,110719.32757081221,110698.90473757501,110719.07235840324
2021-08-11,110701.66091680957,110705.87931904958,110691.52792943716,110705.67624645469
2021-08-12,110728.08907325634,110738.70885499785,110714.91495087468,110725.62487447393
2021-08-13,110688.54415640465,110697.0967734723,110680.52092821676,110690.02246278909
2021-08-16,110676.71035356366,110693.54626029775,110673.60937468719,110675.55390176197
2021-08-17,110638.33505584966,110645.23593489,110618.15313135674,110634.57727825045
2021-08-18,110681.85170438242,110684.16225843065,110679.59307448957,110679.84796690493
2021-08-19,110678.82820674221,110679.45425405542,110663.41857298976,110678.76463778225
2021-08-20,110655.75628387062,110663.56084338886,110635.35704730036,110649.19233827703
2021-08-23,110637.15696274367,110652.38783581261,110625.95579560426,110635.09746635443
2021-08-24,110625.13494609368,110640.41124038128,110621.7734982436,110626.2283271255
2021-08-25,110656.50720895788,110662.14511132504,110651.33585023778,110654.2491187785
2021-08-26,110591.68171113278,110604.83249245684,110589.3474286932,110590.4236716511
2021-08-27,110546.29548006922,110550.71081077223,110532.2511132426,110548.93543798607
2021-08-30,110534.036193536,110552.8235465257,110503.51696039969,110533.81114792377
2021-08-31,110634.59450863331,110635.50247884262,110629.74828250663,110635.10338123448
2021-09-01,110667.26587990466,110704.45762605664,110644.84840029248,110673.33053693577
2021-09-02,110668.34071539872,110688.94070827482,110650.2384628804,110668.87246977053
2021-09-03,110696.4792870284,110698.97021938735,110666.88813910999,110697.35245306697
2021-09-06,110778.29798184709,110797.21607652816,110763.24125508913,110779.64989985217
2021-09-07,110765.2268523866,110773.27349838967,110740.118664916,110770.30014278117
2021-09-08,110754.54965896251,110768.90111266491,110729.9611174762,110755.64360901726
2021-09-09,110803.99894447396,110835.62449149563,110784.66396663213,110804.12135074614
2021-09-10,110824.20275729358,110831.66803150733,110822.17965311035,110823.88837067146
2021-09-13,110847.23961808298,110874.27236450402,110839.20272827244,110850.74169688436
2021-09-14,110832.36348089042,110840.55594908595,110803.41636484806,110830.41280091314
2021-09-15,110903.63191213144,110913.36202552916,110898.57259220618,110907.38092620684
2021-09-16,110975.0744346253,111004.51630830909,110965.1334058624,110975.76455827059
2021-09-17,111002.42744598686,111018.21789498816,110995.63844503733,110998.4024698255
2021-09-20,111023.63879144537,111059.47950590121,111009.522591544,111025.77406335139
2021-09-21,110943.10862342776,110945.67166615759,110937.67975192647,110944.68362846167
2021-09-22,110973.50207943357,110978.72248967682,110970.08914329034,110970.19202020156
2021-09-23,110961.2435362281,110968.67646273602,110955.4715549178,110962.42767671254
2021-09-24,110978.86813579022,111011.90249236293,110973.71461116373,110979.78390494567
2021-09-27,111007.76435747455,111014.16649774251,110978.59860442023,111007.08228141951
2021-09-28,110996.66586801466,111021.7660452323,110987.99700184942,110993.43061069518
2021-09-29,110919.01746095483,110954.44707490127,110916.10084199363,110925.8113386877
